20260612-000146	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20260612-010714	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		20	200	1284	2750			0		0	0	0	0	Ma §ao Th¹ch cÊp 1	2	1	30428	20	-999486415	2026-06-12 01:06:54	592017	0	0	0	2	0	10
20260612-010714	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		20	200	1284	2750			0		0	0	0	0	Ma §¹o Th¹ch cÊp 2	2	1	30429	20	580172835	2026-06-12 01:06:54	593702	4294904144	0	0	2	1	10
20260612-010714	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		20	200	1284	2750			0		0	0	0	0	Ma §ao Th¹ch cÊp 3	2	1	30430	20	1215914988	2026-06-12 01:06:54	4294904355	0	0	0	2	2	10
20260612-010714	ItemAdd	3086646439	rage01	MaJas_ServeR	1090		1	200	1284	2750			0		0	0	0	0	Vâ L©m 2 Shiina	2	1	50001	1	1758400009	2026-06-12 01:07:14	4294904539	0	0	0	-1	-1	-1
20260612-010718	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	200	1284	2750			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	1156203116	2026-06-12 01:07:18	167838464	84279811	131329	0	-1	-1	-1
20260612-010718	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	200	1284	2750			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	-1400935350	2026-06-12 01:07:18	134284288	50594306	132353	0	-1	-1	-1
20260612-010718	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	200	1284	2750			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	684909688	2026-06-12 01:07:18	67174912	50725380	131585	0	-1	-1	-1
20260612-010718	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	200	1284	2750			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	-1900673418	2026-06-12 01:07:18	100729600	50725380	132097	0	-1	-1	-1
20260612-010747	ItemAdd	1128904464	rage01	MaJas_ServeR	1090		1	200	1283	2756			0		0	0	0	0	Nh­ Lai Kinh	0	112	102	0	271955282	2026-06-12 01:07:47	0	0	7680	0	-1	-1	-1
20260612-010750	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	200	1283	2756			0		0	0	0	0	[BÝ §iÓn] MËt TÞch TiÒm	0	107	30046	0	11435561	2026-06-12 01:07:50	335610624	336856068	196865	0	-1	-1	-1
20260612-010750	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	200	1283	2756			0		0	0	0	0	[BÝ §iÓn] MËt TÞch TiÒm	0	107	30046	0	621109247	2026-06-12 01:07:50	335610880	336856068	197121	0	-1	-1	-1
20260612-010753	ItemAdd	3912887248	rage01	MaJas_ServeR	1090		1000	200	1283	2756			0		0	0	0	0	VËt phÈm Xu	2	1	30230	1000	1173036958	2026-06-12 01:07:53	4294905431	0	0	0	-1	-1	-1
20260612-010812	large_str	AddItem[/script/ksgvn/item/item_test_card.lua|book_AddTieuDao]			0		925694785	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-010812	ItemAdd	925694785	rage01	MaJas_ServeR	1090		1	200	1283	2756			0		0	0	0	0	MËt TÞch Tiªu Dao	0	112	224	0	1605463802	2026-06-12 01:08:12	0	0	0	0	-1	-1	-1
20260612-010825	ItemAdd	925694785	rage01	MaJas_ServeR	1090		1	200	1283	2756			0		0	0	0	0	MËt TÞch Tiªu Dao	0	112	224	0	-1529869052	2026-06-12 01:08:25	0	0	0	0	-1	-1	-1
20260612-010846	large_str	AddItem[/script/ksgvn/item/item_test_card.lua|book_AddLangBa]			0		1672721594	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-010846	ItemAdd	1672721594	rage01	MaJas_ServeR	1090		1	200	1294	2754			0		0	0	0	0	L¨ng Ba Vi Bé toµn tËp	0	112	158	0	-1303704017	2026-06-12 01:08:46	0	0	10240	0	-1	-1	-1
20260612-010851	large_str	AddItem[/script/ksgvn/item/item_test_card.lua|book_AddManhCoQuan]			0		3398667989	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-010851	ItemAdd	3398667989	rage01	MaJas_ServeR	1090		5000	200	1294	2754			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	5000	-340468613	2026-06-12 01:08:51	593650	4294905450	0	0	-1	-1	-1
20260612-010858	ItemAdd	3398667989	rage01	MaJas_ServeR	1090		5000	200	1286	2757			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	5000	1513735332	2026-06-12 01:08:58	4294905287	0	0	0	-1	-1	-1
20260612-010908	ItemAdd	3398667989	rage01	MaJas_ServeR	1090		5000	200	1286	2757			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	5000	-1075477482	2026-06-12 01:09:08	199245	0	0	0	-1	-1	-1
20260612-010914	ItemAdd	1672721594	rage01	MaJas_ServeR	1090		1	200	1286	2757			0		0	0	0	0	L¨ng Ba Vi Bé toµn tËp	0	112	158	0	-701807648	2026-06-12 01:09:14	0	0	10240	0	-1	-1	-1
20260612-010918	ItemAdd	3398667989	rage01	MaJas_ServeR	1090		5000	200	1286	2757			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	5000	-2037473589	2026-06-12 01:09:18	592256	4294905155	0	0	-1	-1	-1
20260612-010924	ItemAdd	2745890032	rage01	MaJas_ServeR	1090		10	200	1286	2757			0		0	0	0	0	Cæ Phæ-Tói Tµn QuyÓn	2	1	50028	10	-807070940	2026-06-12 01:09:24	4294905624	0	0	0	-1	-1	-1
20260612-010925	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090		1	200	1286	2757			0		0	0	0	0	Cæ Phæ-Tói Tµn QuyÓn	2	1	50028	9	-807070940	2026-06-12 01:09:24	4294905624	0	0	0	2	0	3
20260612-010925	ItemAdd	2433920595	rage01	MaJas_ServeR	1090		1	200	1286	2757			0		0	0	0	0	[Tµn quyÓn] D­¬ng Viªm 	2	1	50180	1	-1791872536	2026-06-12 01:09:25	1968368	4294905645	0	0	-1	-1	-1
20260612-010945	ItemAdd	IBShop	rage01	MaJas_ServeR	1090		1	200	1286	2756			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	1000	131445482	2026-06-12 01:09:45	0	0	0	0	2	2	3
20260612-010957	MoneyPay	PrePay	rage01	MaJas_ServeR	1090		300	200	1267	2721			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-011029	MoneyPay	PrePay	rage01	MaJas_ServeR	1090		1500	500	1671	3203			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-011043	MoneyPay	PrePay	rage01	MaJas_ServeR	1090		300	300	1680	3496			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-011239	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long TÞch DiÖt Kin	0	107	167	0	910572587	2026-06-12 01:12:39	134284032	51053059	132353	0	-1	-1	-1
20260612-011239	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long TÞch DiÖt Kin	0	107	167	0	-1357175631	2026-06-12 01:12:39	184615680	50921988	131073	0	-1	-1	-1
20260612-011242	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	2126971851	2026-06-12 01:12:42	151061248	67437059	131329	0	-1	-1	-1
20260612-011242	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	1022782289	2026-06-12 01:12:42	117507072	50659843	131841	0	-1	-1	-1
20260612-011242	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	-803468569	2026-06-12 01:12:42	83952384	50725380	131585	0	-1	-1	-1
20260612-011242	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	421058573	2026-06-12 01:12:42	67175168	84279812	132353	0	-1	-1	-1
20260612-011245	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long Tóc DiÖt Ch©n	0	107	30019	0	1979597779	2026-06-12 01:12:45	335610880	336855811	197121	0	-1	-1	-1
20260612-011245	ItemAdd	3220264017	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	TiÒm Long Tóc DiÖt Ch©n	0	107	30019	0	437683737	2026-06-12 01:12:45	335610624	336855811	196609	0	-1	-1	-1
20260612-011248	ItemAdd	1128904464	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	Nh­ Lai Kinh	0	112	102	0	2058837344	2026-06-12 01:12:48	0	0	7680	0	-1	-1	-1
20260612-011251	ItemAdd	4247153898	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	R­¬ng YÕu QuyÕt_S¬	2	1	50005	1	2077408005	2026-06-12 01:12:51	4294905646	0	0	0	-1	-1	-1
20260612-011253	ItemConsume	ExpendIdx	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	R­¬ng YÕu QuyÕt_S¬	2	1	50005	1	2077408005	2026-06-12 01:12:51	4294905646	0	0	0	2	2	5
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	ThÊt B¶o ChiÕu quyÕt	2	6	11	1	1973325081	2026-06-12 01:12:53	4294916773	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	La H¸n QuyÒn quyÕt	2	6	12	1	-1021905970	2026-06-12 01:12:53	4294917600	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	Ca DiÖp Thèi quyÕt	2	6	13	1	-896561048	2026-06-12 01:12:53	4294916874	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	HuÖ Nh·n quyÕt	2	6	14	1	1848457554	2026-06-12 01:12:53	4263006	4294916700	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	Vi §µ quyÕt	2	6	15	1	-1554262019	2026-06-12 01:12:53	4294917349	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	V¨n V©n quyÕt	2	6	16	1	-1869514878	2026-06-12 01:12:53	4294917183	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	La H¸n TrËn quyÕt	2	6	17	1	-1886242261	2026-06-12 01:12:53	602902	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	§¹i Tu Di Ch­ëng	2	6	18	1	1408977261	2026-06-12 01:12:53	4294916405	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	V« ¶nh quyÕt	2	6	19	1	-431027790	2026-06-12 01:12:53	599912	0	0	0	-1	-1	-1
20260612-011253	ItemAdd	2916245822	rage01	MaJas_ServeR	1090		1	100	1366	2893			0		0	0	0	0	Long Tr¶o Thñ quyÕt	2	6	20	1	1597737068	2026-06-12 01:12:53	595558	0	0	0	-1	-1	-1
20260612-011423	MoneyPay	PrePay	rage01	MaJas_ServeR	1090		300	100	1366	2893			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	Vâ L©m 2 Shiina	2	1	50001	1	1758400009	2026-06-12 01:07:14	4294904539	0	0	0	2	0	0
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	1156203116	2026-06-12 01:07:18	167838464	84279811	131329	0	2	1	0
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	-1400935350	2026-06-12 01:07:18	134284288	50594306	132353	0	2	2	0
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	684909688	2026-06-12 01:07:18	67174912	50725380	131585	0	2	3	0
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	-1900673418	2026-06-12 01:07:18	100729600	50725380	132097	0	2	4	0
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	Nh­ Lai Kinh	0	112	102	0	271955282	2026-06-12 01:07:47	0	0	7680	0	2	0	1
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	[BÝ §iÓn] MËt TÞch TiÒm	0	107	30046	0	11435561	2026-06-12 01:07:50	1208484608	1381565444	151191809	0	2	1	1
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	[BÝ §iÓn] MËt TÞch TiÒm	0	107	30046	0	621109247	2026-06-12 01:07:50	335610880	336856068	197121	0	2	2	1
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1000	200	1369	2837			0		0	0	0	0	VËt phÈm Xu	2	1	30230	1000	1173036958	2026-06-12 01:07:53	4294905431	0	0	0	2	3	1
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	MËt TÞch Tiªu Dao	0	112	224	0	1605463802	2026-06-12 01:08:12	0	0	117440512	0	2	4	1
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	L¨ng Ba Vi Bé toµn tËp	0	112	158	0	-1303704017	2026-06-12 01:08:46	0	0	10240	0	2	0	2
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		9999	200	1369	2837			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	9999	-340468613	2026-06-12 01:08:51	593650	4294905450	0	0	2	1	2
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		9999	200	1369	2837			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	9999	1513735332	2026-06-12 01:08:58	4294905287	0	0	0	2	2	2
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	L¨ng Ba Vi Bé toµn tËp	0	112	158	0	-701807648	2026-06-12 01:09:14	0	0	10240	0	2	3	2
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		2	200	1369	2837			0		0	0	0	0	M¶nh C¬ Quan MÆc Gia	2	1	31244	2	-2037473589	2026-06-12 01:09:18	592256	4294905155	0	0	2	4	2
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		9	200	1369	2837			0		0	0	0	0	Cæ Phæ-Tói Tµn QuyÓn	2	1	50028	9	-807070940	2026-06-12 01:09:24	4294905624	0	0	0	2	0	3
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	[Tµn quyÓn] D­¬ng Viªm 	2	1	50180	1	-1791872536	2026-06-12 01:09:25	1968368	4294905645	0	0	2	1	3
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	1000	131445482	2026-06-12 01:09:45	0	0	0	0	2	2	3
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long TÞch DiÖt Kin	0	107	167	0	910572587	2026-06-12 01:12:39	134284032	51053059	132353	0	2	3	3
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long TÞch DiÖt Kin	0	107	167	0	-1357175631	2026-06-12 01:12:39	184615680	50921988	131073	0	2	4	3
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	2126971851	2026-06-12 01:12:42	151061248	67437059	131329	0	2	0	4
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long MËt tÞch	0	107	3	0	1022782289	2026-06-12 01:12:42	117507072	50659843	131841	0	2	1	4
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	-803468569	2026-06-12 01:12:42	83952384	50725380	131585	0	2	2	4
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long T©m Ph¸p	0	107	4	0	421058573	2026-06-12 01:12:42	67175168	84279812	132353	0	2	3	4
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long Tóc DiÖt Ch©n	0	107	30019	0	1979597779	2026-06-12 01:12:45	335610880	336855811	197121	0	2	4	4
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	TiÒm Long Tóc DiÖt Ch©n	0	107	30019	0	437683737	2026-06-12 01:12:45	335610624	336855811	196609	0	2	0	5
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	Nh­ Lai Kinh	0	112	102	0	2058837344	2026-06-12 01:12:48	0	0	7680	0	2	1	5
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	ThÊt B¶o ChiÕu quyÕt	2	6	11	1	1973325081	2026-06-12 01:12:53	4294916773	0	0	0	2	2	5
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	La H¸n QuyÒn quyÕt	2	6	12	1	-1021905970	2026-06-12 01:12:53	4294917600	0	0	0	2	3	5
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	Ca DiÖp Thèi quyÕt	2	6	13	1	-896561048	2026-06-12 01:12:53	4294916874	0	0	0	2	4	5
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	HuÖ Nh·n quyÕt	2	6	14	1	1848457554	2026-06-12 01:12:53	4263006	4294916700	0	0	2	0	6
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	La H¸n TrËn quyÕt	2	6	17	1	-1886242261	2026-06-12 01:12:53	602902	0	0	0	2	3	6
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	§¹i Tu Di Ch­ëng	2	6	18	1	1408977261	2026-06-12 01:12:53	4294916405	0	0	0	2	4	6
20260612-011434	ItemConsume	ClearItemInPos	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	Long Tr¶o Thñ quyÕt	2	6	20	1	1597737068	2026-06-12 01:12:53	595558	0	0	0	2	1	7
20260612-011434	ItemAdd	3086646439	rage01	MaJas_ServeR	1090		1	200	1369	2837			0		0	0	0	0	Vâ L©m 2 Shiina	2	1	50001	1	-1584540425	2026-06-12 01:14:34	4197742	0	0	0	-1	-1	-1
20260612-011635	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Cöu Thiªn V« Cùc §¬n	2	1	1006	1	-2019789415	2026-06-12 00:49:32	4294905477	0	0	0	2	1	3
20260612-011636	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	9	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011636	ItemAdd	3090476748	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	§«n Hoµng HuyÒn ThiÕt	2	1	31118	1	863297791	2026-06-12 01:16:36	593690	4294903814	0	0	-1	-1	-1
20260612-011639	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	8	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011639	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	7	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011639	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	6	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011640	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	5	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011642	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	4	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011642	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	3	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011643	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	2	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011643	ItemAdd	3090476748	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Hµo HiÖp LÖnh	2	95	2084	1	-908155096	2026-06-12 01:16:43	6557164	790349	0	0	-1	-1	-1
20260612-011643	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	1	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011643	ItemConsume	ExpendIdx	rage02	ServeR_Anh	1090		1	200	1273	2755			0		0	0	0	0	Tói Quµ Vâ L©m	2	1	50016	1	1520914123	2026-06-12 00:49:32	4294904703	0	0	0	2	2	3
20260612-011720	large_str	AddItem[/script/ksgvn/item/item_test_card.lua|factionSupport_NgaMiKiem]			0		915617589	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-011720	ItemAdd	915617589	rage02	ServeR_Anh	1090		200	200	1278	2764			0		0	0	0	0	X¸ Lîi Kim ®¬n	2	3	7	200	572043499	2026-06-12 01:17:20	4261892	0	0	0	-1	-1	-1
20260612-011725	MoneyEarn	1196062657	rage02	ServeR_Anh	1090		1000000000	200	1278	2764			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	Vâ L©m 2 Shiina	2	1	50001	1	1904370406	2026-06-12 00:47:36	4294905838	0	0	0	2	0	0
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-528758689	2026-06-12 00:47:36	2048	2048	2048	0	2	1	0
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	245061697	2026-06-12 00:47:36	2048	2048	2048	0	2	2	0
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	NguyÖt L­îng Thè luyÖn 	2	0	1043	1	1905515906	2026-06-12 00:47:36	2048	2048	2048	0	2	3	0
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	TiÕu ng¹o giang hå lôc	2	1	30240	1	615454763	2026-06-12 00:47:36	2048	2048	2048	0	2	4	0
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕu	2	1	30494	1	-1310615699	2026-06-12 00:47:36	2048	2048	2048	0	2	0	1
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	V¹n T­íng mËt tÞch	0	112	105	0	402214950	2026-06-12 00:52:41	0	0	7680	0	2	1	1
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	Nh­ ý Kim §Ønh Ch©n Quy	0	107	30022	0	1099382611	2026-06-12 00:49:32	335610624	336855811	196609	0	2	2	1
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	[BÝ §iÓn] MËt TÞch Nh­ 	0	107	30049	0	1791429881	2026-06-12 00:52:50	335610624	336855811	197889	0	2	3	1
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	Nh­ ý Kim §Ønh Ch©n Quy	0	107	30022	0	233277857	2026-06-12 00:52:55	335610624	336856067	197633	0	2	4	1
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	DiÖu D­¬ng Thiªn Cung-¤	0	102	3190	100	-582618130	2026-06-12 00:49:32	42286129	55249150	55191550	0	2	0	2
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	DiÖu D­¬ng Thiªn Cung-T	0	102	3191	100	-598860793	2026-06-12 00:49:32	42481937	55250147	55190323	0	2	1	2
20260612-011737	ItemConsume	ClearItemInPos	rage02	ServeR_Anh	1090		1	200	1280	2762			0		0	0	0	0	DiÖu D­¬ng Thiªn Cung-V	0	102	3192	100	1165174228	2026-06-12 00:49:32	42614231	55250372	55190705	0	2	2	2
